20	88.00588638304092
20.290906698750476	88.00421363453474
20.586044732869844	88.00254107176973
20.885475648548283	88.00086900393164
21.189261887185914	87.99919787998073
21.49746679841394	87.99752827823767
21.810154653305165	87.99586089603382
22.12739065777668	87.99419653945496
22.449240966187475	87.99253611321278
22.77577269513385	87.99088061068034
23.107053937445478	87.9892311041297
23.44315377638505	87.98758873520961
23.784142300054445	87.98595470570035
24.130090616010463	87.98433026858115
24.481070866093134	87.98271671944258
24.837156241469714	87.98111538827325
25.1984209978975	87.97952763164561
25.56494047120865	87.97795482532271
25.936791093020236	87.97639835730119
26.3140504066728	87.97485962130371
26.69679708340074	87.97334001072605
27.08511093873791	87.9718409130427
27.47907294916184	87.97036370466772
27.878765268980047	87.96890974626464
28.284271247461966	87.96748037849468
28.695675446220072	87.96607691818893
29.11306365684382	87.96470065492706
29.536522918790062	87.96335284800176
29.966141537533712	87.96203472374664
30.402009102982383	87.96074747320192
30.844216508158908	87.95949225009288
31.29285596815558	87.95827016909301
31.74802103936409	87.95708230434515
32.20980663898519	87.95592968821276
32.67830906482211	87.95481331023468
33.153626015361866	87.95373411625727
33.63585661014871	87.95269300771982
34.125101410453844	87.95169084106996
34.62146244024586	87.95072842728895
35.12504320746613	87.94980653150806
35.635948725613716	87.9489258727007
36.15428553564419	87.94808712343769
36.68016172818701	87.947290909696
37.21368696608603	87.94653781071435
37.754972507267915	87.94582835889283
38.30413122794313	87.9451630397371
38.86127764614443	87.94454229185064
39.4265279456077	87.94396650698292
40.000000000000206	87.94343603014435
40.58181339750116	87.94295115980158
41.1720894657399	87.94251214817183
41.77095129709678	87.94211920163633
42.37852377437204	87.94177248129681
42.9949335968281	87.94147210370144
43.62030930661056	87.94121814176967
44.25478131555359	87.94101062594618
44.89848193237519	87.94084954561775
45.55154539026795	87.9407348508262
46.21410787489121	87.94066645431305
46.88630755277036	87.94064423393043
47.56828460010916	87.94066803545324
48.260181232021196	87.94073767582628
48.962141732186545	87.94085294687791
49.674312482939705	87.94101361953042
50.39684199579528	87.94121944853323
51.129880942417586	87.9414701777415
51.873582186040764	87.94176554595872
52.628100813345895	87.94210529335575
53.393594166801776	87.94248916847356
54.17022187747612	87.94291693581056
54.95814589832399	87.94338838398804
55.75753053796041	87.94390333448025
56.56854249492426	87.94446165088785
57.39135089244048	87.94506324872512
58.226127313687975	87.94570810568374
59.073045837580466	87.94639627232718
59.932283075067765	87.9471278831619
60.804018205965114	87.9479031680231
61.68843301631817	87.94872246370537
62.58571193631152	87.94958622576074
63.49604207872855	87.95049504038009
64.41961327797075	87.9514496362667
65.35661812964459	87.95245089640581
66.3072520307241	87.95349986962808
67.27171322029778	87.95459778186166
68.25020282090806	87.95574604696314
69.2429248804921	87.95694627701641
70.25008641493265	87.95820029198637
71.27189745122783	87.95951012861494
72.30857107128878	87.96087804844761
73.36032345637442	87.96230654488068
74.42737393217246	87.96379834912332
75.50994501453623	87.96535643497319
