10.000000	2.322
10.150000	2.322
10.300000	2.322
10.440000	2.321
10.600000	2.321
10.750000	2.321
10.900000	2.321
11.060000	2.321
11.200000	2.321
11.380000	2.321
11.500000	2.321
11.720000	2.320
11.800000	2.320
12.060000	2.320
12.200000	2.320
12.410000	2.320
12.500000	2.320
12.650000	2.320
12.800000	2.320
13.150000	2.320
13.200000	2.320
13.400000	2.319
13.600000	2.319
13.800000	2.319
14.000000	2.319
14.300000	2.319
14.500000	2.319
14.750000	2.319
15.000000	2.319
15.250000	2.319
15.500000	2.319
15.750000	2.319
16.000000	2.319
16.250000	2.319
16.500000	2.319
16.750000	2.319
17.000000	2.319
17.250000	2.319
17.500000	2.319
17.750000	2.320
18.000000	2.320
18.250000	2.320
18.500000	2.320
18.750000	2.321
19.000000	2.321
19.250000	2.321
19.500000	2.322
19.750000	2.323
20.000000	2.323
20.299999	2.316
20.600000	2.310
20.900000	2.311
21.200001	2.312
21.400000	2.312
21.799999	2.310
22.000000	2.310
22.400000	2.303
22.700001	2.289
23.000000	2.284
23.299999	2.285
23.600000	2.285
24.000000	2.285
24.299999	2.284
24.700001	2.280
25.000000	2.273
25.400000	2.258
25.799999	2.256
26.200001	2.257
26.500000	2.257
26.900000	2.257
27.200001	2.256
27.600000	2.253
28.000000	2.245
28.500000	2.230
29.000000	2.229
29.500000	2.230
30.000000	2.230
30.400000	2.228
30.700001	2.226
31.100000	2.221
31.500000	2.209
32.000000	2.202
32.500000	2.203
33.000000	2.203
33.500000	2.202
34.000000	2.199
34.500000	2.193
35.000000	2.187
35.500000	2.180
36.000000	2.176
36.500000	2.176
37.000000	2.175
37.500000	2.172
38.200001	2.162
38.700001	2.153
39.500000	2.149
40.000000	2.149
40.599998	2.149
41.200001	2.147
41.799999	2.142
42.500000	2.126
43.099998	2.120
43.700001	2.120
44.400002	2.121
45.000000	2.121
45.500000	2.119
46.200001	2.112
46.799999	2.099
47.500000	2.093
48.200001	2.094
48.700001	2.094
49.400002	2.092
50.000000	2.088
50.799999	2.076
51.500000	2.068
52.200001	2.067
53.000000	2.067
53.799999	2.066
54.500000	2.061
55.200001	2.052
56.000000	2.042
57.000000	2.040
58.000000	2.039
59.000000	2.035
60.000000	2.021
60.799999	2.011
61.500000	2.011
62.200001	2.012
63.000000	2.009
64.000000	2.000
65.000000	1.990
66.000000	1.986
67.000000	1.985
68.000000	1.981
69.000000	1.971
70.000000	1.961
71.000000	1.958
72.000000	1.958
73.000000	1.953
74.000000	1.939
75.000000	1.929
76.199997	1.928
77.500000	1.922
78.800003	1.910
80.000000	1.905
81.199997	1.901
82.500000	1.890
83.800003	1.879
85.000000	1.875
86.199997	1.870
87.500000	1.853
88.500000	1.845
90.000000	1.839
91.199997	1.830
92.500000	1.823
93.800003	1.815
95.000000	1.804
96.199997	1.795
97.500000	1.788
98.800003	1.775
100.000000	1.766
101.500000	1.756
103.000000	1.740
104.400002	1.731
106.000000	1.714
107.500000	1.699
109.000000	1.687
110.599998	1.673
112.000000	1.660
113.800003	1.643
115.000000	1.632
117.199997	1.608
118.000000	1.600
120.599998	1.574
122.000000	1.560
124.099998	1.539
125.000000	1.530
126.500000	1.515
128.000000	1.499
131.500000	1.460
132.000000	1.455
134.000000	1.435
136.000000	1.416
138.000000	1.398
140.000000	1.378
143.000000	1.347
145.000000	1.328
147.500000	1.306
150.000000	1.285
152.500000	1.264
155.000000	1.242
157.500000	1.221
160.000000	1.201
162.500000	1.182
165.000000	1.163
167.500000	1.148
170.000000	1.130
172.500000	1.107
175.000000	1.088
177.500000	1.073
180.000000	1.057
182.500000	1.042
185.000000	1.027
187.500000	1.011
190.000000	0.996
192.500000	0.981
195.000000	0.966
197.500000	0.952
200.000000	0.940
203.000000	0.924
206.000000	0.906
209.000000	0.888
212.000000	0.874
214.000000	0.865
218.000000	0.843
220.000000	0.834
224.000000	0.817
227.000000	0.802
230.000000	0.787
233.000000	0.775
236.000000	0.764
240.000000	0.748
243.000000	0.734
247.000000	0.715
250.000000	0.702
254.000000	0.686
258.000000	0.671
262.000000	0.655
265.000000	0.644
269.000000	0.628
272.000000	0.617
276.000000	0.602
280.000000	0.588
285.000000	0.570
290.000000	0.552
295.000000	0.536
300.000000	0.518
304.000000	0.506
307.000000	0.496
311.000000	0.483
315.000000	0.472
320.000000	0.457
325.000000	0.441
330.000000	0.426
335.000000	0.410
340.000000	0.397
345.000000	0.384
350.000000	0.370
355.000000	0.355
360.000000	0.343
365.000000	0.331
370.000000	0.317
375.000000	0.302
382.000000	0.285
387.000000	0.274
395.000000	0.255
400.000000	0.244
406.000000	0.229
412.000000	0.214
418.000000	0.201
425.000000	0.186
431.000000	0.173
437.000000	0.161
444.000000	0.147
450.000000	0.134
455.000000	0.123
462.000000	0.107
468.000000	0.096
475.000000	0.083
482.000000	0.070
487.000000	0.061
494.000000	0.053
500.000000	0.042
508.000000	0.020
515.000000	0.007
522.000000	-0.001
530.000000	-0.012
538.000000	-0.032
545.000000	-0.043
552.000000	-0.053
560.000000	-0.065
570.000000	-0.081
580.000000	-0.096
590.000000	-0.108
600.000000	-0.122
608.000000	-0.141
615.000000	-0.151
622.000000	-0.158
630.000000	-0.165
640.000000	-0.178
650.000000	-0.198
660.000000	-0.210
670.000000	-0.218
680.000000	-0.230
690.000000	-0.246
700.000000	-0.256
710.000000	-0.270
720.000000	-0.280
730.000000	-0.292
740.000000	-0.304
750.000000	-0.312
762.000000	-0.329
775.000000	-0.338
788.000000	-0.354
800.000000	-0.362
812.000000	-0.374
825.000000	-0.385
838.000000	-0.398
850.000000	-0.412
862.000000	-0.418
875.000000	-0.428
885.000000	-0.436
900.000000	-0.439
912.000000	-0.446
925.000000	-0.462
